"country","year","expert","party_id","party","vote","seat","electionyear","epvote","family","govt","eu_position","eu_salience","eu_dissent","eu_blur","eu_ep","eu_intmark","eu_cohesion","eu_foreign","lrgen","lrecon","galtan","galtan_salience","sociallifestyle","religious_principles","immigrate_policy","immigrate_salience","immigrate_dissent","multiculturalism","multicult_salience","multicult_dissent","ethnic_minorities","ethnic_salience","anti_islam_rhetoric","people_vs_elite","antielite_salience","variavel","valor"
3,2019,21,310,"AfD",12.6,13.3,2017,11,1,0,1.90476191043854,6.7142859,2.909091,3,NA,3.125,3,1.375,9.2380952835083,7,9.5238094329834,9.4285717,9.10526275634766,4.29411745071411,9.89999961853027,9.80000019073486,1.05,9.9499998,9.1000004,0.94736844,9.82352924346924,NA,9.4705887,8.3157892,9.6999998,"policy",0.305302145413208
3,2019,21,310,"AfD",12.6,13.3,2017,11,1,0,1.90476191043854,6.7142859,2.909091,3,NA,3.125,3,1.375,9.2380952835083,7,9.5238094329834,9.4285717,9.10526275634766,4.29411745071411,9.89999961853027,9.80000019073486,1.05,9.9499998,9.1000004,0.94736844,9.82352924346924,NA,9.4705887,8.3157892,9.6999998,"party_char",9.1621259
3,2019,21,310,"AfD",12.6,13.3,2017,11,1,0,1.90476191043854,6.7142859,2.909091,3,NA,3.125,3,1.375,9.2380952835083,7,9.5238094329834,9.4285717,9.10526275634766,4.29411745071411,9.89999961853027,9.80000019073486,1.05,9.9499998,9.1000004,0.94736844,9.82352924346924,NA,9.4705887,8.3157892,9.6999998,"nationalism",9.6842108
3,2019,21,310,"AfD",12.6,13.3,2017,11,1,0,1.90476191043854,6.7142859,2.909091,3,NA,3.125,3,1.375,9.2380952835083,7,9.5238094329834,9.4285717,9.10526275634766,4.29411745071411,9.89999961853027,9.80000019073486,1.05,9.9499998,9.1000004,0.94736844,9.82352924346924,NA,9.4705887,8.3157892,9.6999998,"protectionism",6.6875
3,2019,21,304,"GRUNEN",8.9,9.3999996,2017,20.5,7,0,6.7619047164917,7.3333335,1.4545455,1.8888888,NA,6.16666650772095,5.80000019073486,5.6875,3.2380952835083,3.80952382087708,1.09523808956146,8.4761906,0.842105269432068,1.89999997615814,1.70000004768372,7.94999980926514,1.4,1.9,7,1.5263158,1.64705884456634,NA,1.1176471,4.9000001,1.8,"ideology",3.52380955219269
3,2019,21,304,"GRUNEN",8.9,9.3999996,2017,20.5,7,0,6.7619047164917,7.3333335,1.4545455,1.8888888,NA,6.16666650772095,5.80000019073486,5.6875,3.2380952835083,3.80952382087708,1.09523808956146,8.4761906,0.842105269432068,1.89999997615814,1.70000004768372,7.94999980926514,1.4,1.9,7,1.5263158,1.64705884456634,NA,1.1176471,4.9000001,1.8,"spec_eu",5.92708325386047
3,2019,21,304,"GRUNEN",8.9,9.3999996,2017,20.5,7,0,6.7619047164917,7.3333335,1.4545455,1.8888888,NA,6.16666650772095,5.80000019073486,5.6875,3.2380952835083,3.80952382087708,1.09523808956146,8.4761906,0.842105269432068,1.89999997615814,1.70000004768372,7.94999980926514,1.4,1.9,7,1.5263158,1.64705884456634,NA,1.1176471,4.9000001,1.8,"policy",8.47770895957947
3,2019,21,304,"GRUNEN",8.9,9.3999996,2017,20.5,7,0,6.7619047164917,7.3333335,1.4545455,1.8888888,NA,6.16666650772095,5.80000019073486,5.6875,3.2380952835083,3.80952382087708,1.09523808956146,8.4761906,0.842105269432068,1.89999997615814,1.70000004768372,7.94999980926514,1.4,1.9,7,1.5263158,1.64705884456634,NA,1.1176471,4.9000001,1.8,"party_char",2.6058824
3,2019,21,304,"GRUNEN",8.9,9.3999996,2017,20.5,7,0,6.7619047164917,7.3333335,1.4545455,1.8888888,NA,6.16666650772095,5.80000019073486,5.6875,3.2380952835083,3.80952382087708,1.09523808956146,8.4761906,0.842105269432068,1.89999997615814,1.70000004768372,7.94999980926514,1.4,1.9,7,1.5263158,1.64705884456634,NA,1.1176471,4.9000001,1.8,"nationalism",1.1052631
3,2019,21,304,"GRUNEN",8.9,9.3999996,2017,20.5,7,0,6.7619047164917,7.3333335,1.4545455,1.8888888,NA,6.16666650772095,5.80000019073486,5.6875,3.2380952835083,3.80952382087708,1.09523808956146,8.4761906,0.842105269432068,1.89999997615814,1.70000004768372,7.94999980926514,1.4,1.9,7,1.5263158,1.64705884456634,NA,1.1176471,4.9000001,1.8,"protectionism",3.8823528
3,2019,21,302,"SPD",20.5,21.6,2017,15.8,5,1,6.5238094329834,6.8571429,2.3636363,2.7777777,NA,5.94736862182617,5.4375,5.29411745071411,3.61904764175415,3.71428561210632,3.38095235824585,5.4761906,2.63157892227173,2.84999990463257,4.15000009536743,5.40000009536743,4.2631578,4.25,5.75,3.8947368,3.94117641448975,NA,1.6470588,2.45,1.35,"ideology",3.66666662693024
3,2019,21,302,"SPD",20.5,21.6,2017,15.8,5,1,6.5238094329834,6.8571429,2.3636363,2.7777777,NA,5.94736862182617,5.4375,5.29411745071411,3.61904764175415,3.71428561210632,3.38095235824585,5.4761906,2.63157892227173,2.84999990463257,4.15000009536743,5.40000009536743,4.2631578,4.25,5.75,3.8947368,3.94117641448975,NA,1.6470588,2.45,1.35,"spec_eu",5.62074303627014
3,2019,21,302,"SPD",20.5,21.6,2017,15.8,5,1,6.5238094329834,6.8571429,2.3636363,2.7777777,NA,5.94736862182617,5.4375,5.29411745071411,3.61904764175415,3.71428561210632,3.38095235824585,5.4761906,2.63157892227173,2.84999990463257,4.15000009536743,5.40000009536743,4.2631578,4.25,5.75,3.8947368,3.94117641448975,NA,1.6470588,2.45,1.35,"policy",6.25681114196777
